environmentScore,socialScore,governanceScore,highestControversy,beta,avg_return,momentum_6m
0.12221763272424921,13.07,2.1972245773362196,3.0,0.889,9.237145657972563e-05,0.007674124297257729
2.2731562823032334,6.66,1.8961194845522977,2.0,1.728,0.001948974739032475,0.7331395087521296
0.8544153281560676,5.16,1.8484548129046001,2.0,0.861,0.00046381137613750933,0.14693476850547832
0.039220713153281295,8.96,2.0425181875752383,2.0,1.398,0.0001817105064068413,0.01572372561679893
1.33500106673234,2.81,2.0794415416798357,0.0,0.619,0.0011044788346406837,0.38823428107157193
1.4562867329399256,12.78,1.6134299337036377,2.0,0.872,-0.0010107695076013795,-0.3347698596510718
2.194999882314108,12.48,1.8594181177018698,1.0,1.218,0.0008640774967020778,0.3201147276700079
2.4553061800117097,12.2,1.9933388426264242,2.0,0.858,0.0006538617377930528,0.19957685279763837
2.188295946591918,15.0,1.713797927758343,2.0,1.303,0.00036752849742833127,0.12218719568906447
2.7744619666214616,10.04,1.7457155307266483,2.0,0.676,0.00021554062619562182,0.058976213064111105
2.5273273656719524,10.68,1.7595805708638197,2.0,0.457,0.00028469340046827766,0.09425764310337566
0.06765864847381481,14.08,2.2428350885882717,2.0,0.863,0.0019054623972513084,0.7013974304901185
2.9269179575536315,8.56,2.143589361503588,2.0,2.069,-0.00044343194524980035,-0.20662801945919287
1.8484548129046001,10.62,2.206074192613202,1.0,1.183,-0.0006222163083196118,-0.3333420278551492
0.12221763272424921,8.42,1.7457155307266483,2.0,0.791,0.0005844160173744811,0.2121386162669106
1.3190856114264407,7.65,2.105352923464337,2.0,1.312,0.000950490284735583,0.337996177944434
2.255493485460195,6.05,1.8357763546448294,2.0,1.136,0.0013848952969288586,0.5422404849024494
2.061786606441115,10.86,1.9572739077056285,3.0,0.348,0.00020247610395073858,0.05880464923953552
0.07696104113612832,16.3,2.0515563381903004,3.0,1.583,0.001215807559861418,0.43743967603662104
0.8712933659434193,6.67,2.3896797998449792,1.0,0.615,0.0005176609461945838,0.1625908772845831
2.4832385926873033,11.42,1.809926773183504,3.0,0.921,0.0008122498407931992,0.30300435089628014
